"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"53845","-0.009370552375912666","-0.009370552375912666","-0.009370552375912666"
"53863","-0.007529163733124733","-0.007529163733124733","-0.007529163733124733"
"53871","-0.004178579431027174","-0.004178579431027174","-0.004178579431027174"
"53873","-0.003514750860631466","-0.003514750860631466","-0.003514750860631466"
"53885","-0.013978523202240467","-0.013978523202240467","-0.013978523202240467"
"53889","-0.007383940741419792","-0.007383940741419792","-0.007383940741419792"
"53891","-0.012439044192433357","-0.012439044192433357","-0.012439044192433357"
"53893","-0.007694567553699017","-0.007694567553699017","-0.007694567553699017"
"53911","-0.01921788789331913","-0.01921788789331913","-0.01921788789331913"
"53915","-0.00962074100971222","-0.00962074100971222","-0.00962074100971222"
"53921","-0.009069714695215225","-0.009069714695215225","-0.009069714695215225"
"53923","-0.009203598834574223","-0.009203598834574223","-0.009203598834574223"
"53927","-0.008882989175617695","-0.008882989175617695","-0.008882989175617695"
"53929","-0.011317784897983074","-0.011317784897983074","-0.011317784897983074"
"53935","-0.013619372621178627","-0.013619372621178627","-0.013619372621178627"
"53941","-0.005189072340726852","-0.005189072340726852","-0.005189072340726852"
"53945","-0.019438568502664566","-0.019438568502664566","-0.019438568502664566"
"53947","-0.021652452647686005","-0.021652452647686005","-0.021652452647686005"
"53951","-0.008656458929181099","-0.008656458929181099","-0.008656458929181099"
"53957","-0.002994044916704297","-0.002994044916704297","-0.002994044916704297"
"53961","-0.01432290393859148","-0.01432290393859148","-0.01432290393859148"
"53973","-0.005804143846035004","-0.005804143846035004","-0.005804143846035004"
"53983","-0.007575357332825661","-0.007575357332825661","-0.007575357332825661"
"54007","-0.007312085013836622","-0.007312085013836622","-0.007312085013836622"
"54013","-0.010163465514779091","-0.010163465514779091","-0.010163465514779091"
"54029","-0.009271190501749516","-0.009271190501749516","-0.009271190501749516"
"54035","-0.016338540241122246","-0.016338540241122246","-0.016338540241122246"
"54037","-0.012504886835813522","-0.012504886835813522","-0.012504886835813522"
"54041","-0.009855694137513638","-0.009855694137513638","-0.009855694137513638"
"54051","-0.012209311127662659","-0.012209311127662659","-0.012209311127662659"
"54055","-0.00563278142362833","-0.00563278142362833","-0.00563278142362833"
"54075","-0.013631140813231468","-0.013631140813231468","-0.013631140813231468"
"54089","-0.004397138953208923","-0.004397138953208923","-0.004397138953208923"
"54093","-0.018393250182271004","-0.018393250182271004","-0.018393250182271004"
"54097","-0.014794270507991314","-0.014794270507991314","-0.014794270507991314"
"54099","-0.007376903668045998","-0.007376903668045998","-0.007376903668045998"
"54105","-0.006613340228796005","-0.006613340228796005","-0.006613340228796005"
"54115","-0.00705075915902853","-0.00705075915902853","-0.00705075915902853"
"54123","-0.011845379136502743","-0.011845379136502743","-0.011845379136502743"
"54125","-0.006531617138534784","-0.006531617138534784","-0.006531617138534784"
"54137","-0.011088120751082897","-0.011088120751082897","-0.011088120751082897"
"54141","-0.00923656951636076","-0.00923656951636076","-0.00923656951636076"
"54145","-0.011506357230246067","-0.011506357230246067","-0.011506357230246067"
"54153","-0.005366862285882235","-0.005366862285882235","-0.005366862285882235"
"54165","-0.008173467591404915","-0.008173467591404915","-0.008173467591404915"
"54167","-0.015788517892360687","-0.015788517892360687","-0.015788517892360687"
"54169","-0.008822275325655937","-0.008822275325655937","-0.008822275325655937"
"54171","-0.005916293244808912","-0.005916293244808912","-0.005916293244808912"
"54193","-0.007260547019541264","-0.007260547019541264","-0.007260547019541264"
"54201","-0.017900140956044197","-0.017900140956044197","-0.017900140956044197"
"54203","-0.017208345234394073","-0.017208345234394073","-0.017208345234394073"
"54207","-0.008501976728439331","-0.008501976728439331","-0.008501976728439331"
"54211","-0.006392264738678932","-0.006392264738678932","-0.006392264738678932"
"54227","-0.005238824523985386","-0.005238824523985386","-0.005238824523985386"
"54229","-0.005460977088660002","-0.005460977088660002","-0.005460977088660002"
"54231","-0.007926705293357372","-0.007926705293357372","-0.007926705293357372"
"54235","-0.004367653280496597","-0.004367653280496597","-0.004367653280496597"
"54237","-0.0053190067410469055","-0.0053190067410469055","-0.0053190067410469055"
"54241","-0.019529493525624275","-0.019529493525624275","-0.019529493525624275"
"54245","-0.009876864962279797","-0.009876864962279797","-0.009876864962279797"
"54253","-0.0068181417882442474","-0.0068181417882442474","-0.0068181417882442474"
"54259","-0.013296583667397499","-0.013296583667397499","-0.013296583667397499"
"54269","-0.00976431742310524","-0.00976431742310524","-0.00976431742310524"
"54279","-0.00539232837036252","-0.00539232837036252","-0.00539232837036252"
"54281","-0.005207063630223274","-0.005207063630223274","-0.005207063630223274"
"54295","-0.006349514704197645","-0.006349514704197645","-0.006349514704197645"
"54303","-0.0018108829390257597","-0.0018108829390257597","-0.0018108829390257597"
"54313","-0.012444630265235901","-0.012444630265235901","-0.012444630265235901"
"54323","-0.0033859224058687687","-0.0033859224058687687","-0.0033859224058687687"
"54335","-0.004312469623982906","-0.004312469623982906","-0.004312469623982906"
"54337","-0.001445586676709354","-0.001445586676709354","-0.001445586676709354"
"54341","-0.008412128314375877","-0.008412128314375877","-0.008412128314375877"
"54345","-0.011536868289113045","-0.011536868289113045","-0.011536868289113045"
"54355","-0.012354549020528793","-0.012354549020528793","-0.012354549020528793"
"54375","-0.008942533284425735","-0.008942533284425735","-0.008942533284425735"
"54381","-0.013240359723567963","-0.013240359723567963","-0.013240359723567963"
"54383","-0.018854614347219467","-0.018854614347219467","-0.018854614347219467"
"54385","-0.01986542157828808","-0.01986542157828808","-0.01986542157828808"
"54389","-0.00600736727938056","-0.00600736727938056","-0.00600736727938056"
"54391","-0.007141615264117718","-0.007141615264117718","-0.007141615264117718"
"54393","-0.007020985241979361","-0.007020985241979361","-0.007020985241979361"
"54395","-0.0067979516461491585","-0.0067979516461491585","-0.0067979516461491585"
"54397","-0.007081860676407814","-0.007081860676407814","-0.007081860676407814"
"54405","-0.007152143865823746","-0.007152143865823746","-0.007152143865823746"
"54407","-0.009070533327758312","-0.009070533327758312","-0.009070533327758312"
"54411","-0.013985889032483101","-0.013985889032483101","-0.013985889032483101"
"54413","-0.012268124148249626","-0.012268124148249626","-0.012268124148249626"
"54423","-0.006276037078350782","-0.006276037078350782","-0.006276037078350782"
"54429","-0.011156203225255013","-0.011156203225255013","-0.011156203225255013"
"54457","-0.0034544554073363543","-0.0034544554073363543","-0.0034544554073363543"
"54461","-0.009527240879833698","-0.009527240879833698","-0.009527240879833698"
"54473","-0.01057183463126421","-0.01057183463126421","-0.01057183463126421"
"54475","-0.010746397078037262","-0.010746397078037262","-0.010746397078037262"
"54479","-0.014459330588579178","-0.014459330588579178","-0.014459330588579178"
"54481","-0.008106455206871033","-0.008106455206871033","-0.008106455206871033"
"54491","-0.01070711575448513","-0.01070711575448513","-0.01070711575448513"
"54505","-0.003895081812515855","-0.003895081812515855","-0.003895081812515855"
"54511","-0.006093228701502085","-0.006093228701502085","-0.006093228701502085"
"54515","-0.0023290934041142464","-0.0023290934041142464","-0.0023290934041142464"
"54521","-0.0036000211257487535","-0.0036000211257487535","-0.0036000211257487535"
"54525","-0.007445426657795906","-0.007445426657795906","-0.007445426657795906"
"54529","-0.0033492541406303644","-0.0033492541406303644","-0.0033492541406303644"
"54533","-0.005950351245701313","-0.005950351245701313","-0.005950351245701313"
"54543","-0.015682928264141083","-0.015682928264141083","-0.015682928264141083"
"54555","-0.006973338313400745","-0.006973338313400745","-0.006973338313400745"
"54561","-0.008581750094890594","-0.008581750094890594","-0.008581750094890594"
"54565","-0.005074963439255953","-0.005074963439255953","-0.005074963439255953"
"54567","-0.007378983311355114","-0.007378983311355114","-0.007378983311355114"
"54571","-0.007958922535181046","-0.007958922535181046","-0.007958922535181046"
"54573","-0.013253716751933098","-0.013253716751933098","-0.013253716751933098"
"54585","-0.009303489699959755","-0.009303489699959755","-0.009303489699959755"
"54589","-0.00956026092171669","-0.00956026092171669","-0.00956026092171669"
"54603","-0.011259952560067177","-0.011259952560067177","-0.011259952560067177"
"54607","-0.017904937267303467","-0.017904937267303467","-0.017904937267303467"
"54613","-0.01738618314266205","-0.01738618314266205","-0.01738618314266205"
"54623","-0.006788972765207291","-0.006788972765207291","-0.006788972765207291"
"54627","-0.005782714579254389","-0.005782714579254389","-0.005782714579254389"
"54629","-0.009849511086940765","-0.009849511086940765","-0.009849511086940765"
"54633","-0.012765897437930107","-0.012765897437930107","-0.012765897437930107"
"54637","-0.010034275241196156","-0.010034275241196156","-0.010034275241196156"
"54641","-0.012634709477424622","-0.012634709477424622","-0.012634709477424622"
"54647","-0.008526932448148727","-0.008526932448148727","-0.008526932448148727"
"54659","-0.012075714766979218","-0.012075714766979218","-0.012075714766979218"
"54661","-0.008250316604971886","-0.008250316604971886","-0.008250316604971886"
"54675","-0.0029671420343220234","-0.0029671420343220234","-0.0029671420343220234"
"54697","-0.004642718471586704","-0.004642718471586704","-0.004642718471586704"
"54711","-0.012623725458979607","-0.012623725458979607","-0.012623725458979607"
"54713","-0.009890560060739517","-0.009890560060739517","-0.009890560060739517"
"54735","-0.007644787896424532","-0.007644787896424532","-0.007644787896424532"
"54737","-0.007002559024840593","-0.007002559024840593","-0.007002559024840593"
"54747","-0.010565830394625664","-0.010565830394625664","-0.010565830394625664"
"54753","-0.006387684959918261","-0.006387684959918261","-0.006387684959918261"
"54755","-0.011643216013908386","-0.011643216013908386","-0.011643216013908386"
"54763","-0.005862624850124121","-0.005862624850124121","-0.005862624850124121"
"54765","-0.005290615372359753","-0.005290615372359753","-0.005290615372359753"
"54767","-0.015256345272064209","-0.015256345272064209","-0.015256345272064209"
"54773","-0.012986063957214355","-0.012986063957214355","-0.012986063957214355"
"54777","-0.008861340582370758","-0.008861340582370758","-0.008861340582370758"
"54779","-0.0036294981837272644","-0.0036294981837272644","-0.0036294981837272644"
"54791","-0.005127240903675556","-0.005127240903675556","-0.005127240903675556"
"54801","-0.00877026841044426","-0.00877026841044426","-0.00877026841044426"
"54809","-0.011514818295836449","-0.011514818295836449","-0.011514818295836449"
"54811","-0.006798713002353907","-0.006798713002353907","-0.006798713002353907"
"54815","-0.0057616159319877625","-0.0057616159319877625","-0.0057616159319877625"
"54817","-0.004194838926196098","-0.004194838926196098","-0.004194838926196098"
"54825","-0.0049563925713300705","-0.0049563925713300705","-0.0049563925713300705"
"54831","-0.010409792885184288","-0.010409792885184288","-0.010409792885184288"
"54835","-0.0037031881511211395","-0.0037031881511211395","-0.0037031881511211395"
"54839","-0.007615710608661175","-0.007615710608661175","-0.007615710608661175"
"54843","-0.0038113873451948166","-0.0038113873451948166","-0.0038113873451948166"
"54845","-0.0036871847696602345","-0.0036871847696602345","-0.0036871847696602345"
"54847","-0.015821145847439766","-0.015821145847439766","-0.015821145847439766"
"54853","-0.00901733711361885","-0.00901733711361885","-0.00901733711361885"
"54863","-0.013850423507392406","-0.013850423507392406","-0.013850423507392406"
"54867","-0.008445093408226967","-0.008445093408226967","-0.008445093408226967"
"54869","-0.009546240791678429","-0.009546240791678429","-0.009546240791678429"
"54871","-0.0117157232016325","-0.0117157232016325","-0.0117157232016325"
"54885","-0.0070700570940971375","-0.0070700570940971375","-0.0070700570940971375"
"54887","-0.006282191723585129","-0.006282191723585129","-0.006282191723585129"
"54891","-0.002808775519952178","-0.002808775519952178","-0.002808775519952178"
"54903","-0.007375451736152172","-0.007375451736152172","-0.007375451736152172"
"54923","-0.00849889125674963","-0.00849889125674963","-0.00849889125674963"
"54939","-0.0037649834994226694","-0.0037649834994226694","-0.0037649834994226694"
"54943","-0.010898856446146965","-0.010898856446146965","-0.010898856446146965"
"54953","-0.005355055909603834","-0.005355055909603834","-0.005355055909603834"
"54961","-0.0025845288764685392","-0.0025845288764685392","-0.0025845288764685392"
"54963","-0.012042049318552017","-0.012042049318552017","-0.012042049318552017"
"54965","-0.013759056106209755","-0.013759056106209755","-0.013759056106209755"
"54973","-0.0031270186882466078","-0.0031270186882466078","-0.0031270186882466078"
"54985","-0.008302703499794006","-0.008302703499794006","-0.008302703499794006"
